XP_017838175.1	5-hydroxytryptamine receptor 1A [Drosophila busckii]
XP_034133675.1	5-hydroxytryptamine receptor 1A [Drosophila guanche]
XP_023163332.2	5-hydroxytryptamine receptor 1A [Drosophila hydei]
XP_033247561.1	5-hydroxytryptamine receptor 1A [Drosophila miranda]
XP_032585733.1	5-hydroxytryptamine receptor 1A [Drosophila mojavensis]
XP_030243274.1	5-hydroxytryptamine receptor 1A [Drosophila navojoa]
XP_022229751.1	5-hydroxytryptamine receptor 1A [Drosophila obscura]
XP_026842348.1	5-hydroxytryptamine receptor 1A [Drosophila persimilis]
XP_020800664.1	5-hydroxytryptamine receptor 1A [Drosophila serrata]
XP_002049478.3	5-hydroxytryptamine receptor 1A [Drosophila virilis]
XP_033155071.1	5-hydroxytryptamine receptor 1A isoform X1 [Drosophila mauritiana]
XP_032571859.1	5-hydroxytryptamine receptor 1A isoform X1 [Drosophila sechellia]
XP_031562142.1	5-hydroxytryptamine receptor 1A-like [Actinia tenebrosa]
XP_029712693.1	5-hydroxytryptamine receptor 1A-like [Aedes albopictus]
XP_024217612.1	5-hydroxytryptamine receptor 1A-like [Halyomorpha halys]
XP_027060365.1	5-hydroxytryptamine receptor 1A-like [Pocillopora damicornis]
XP_035219932.1	5-hydroxytryptamine receptor 1A-like [Stegodyphus dumicola]
XP_022792854.1	5-hydroxytryptamine receptor 1A-like [Stylophora pistillata]
XP_001628201.1	5-hydroxytryptamine receptor 1A [Nematostella vectensis]
XP_023307900.1	5-hydroxytryptamine receptor 1A, partial [Lucilia cuprina]
XP_023158891.1	5-hydroxytryptamine receptor 1B [Ceratitis capitata]
XP_033497308.1	5-hydroxytryptamine receptor 1B [Epinephelus lanceolatus]
XP_019129294.1	5-hydroxytryptamine receptor 1B [Larimichthys crocea]
XP_022067602.1	5-hydroxytryptamine receptor 1B-like [Acanthochromis polyacanthus]
XP_014252811.2	5-hydroxytryptamine receptor 1B-like [Cimex lectularius]
XP_032364672.1	5-hydroxytryptamine receptor 1B-like [Etheostoma spectabile]
XP_004078508.1	5-hydroxytryptamine receptor 1B-like [Oryzias latipes]
XP_024123460.1	5-hydroxytryptamine receptor 1B-like [Oryzias melastigma]
XP_031175192.1	5-hydroxytryptamine receptor 1B-like [Sander lucioperca]
XP_011680760.2	5-hydroxytryptamine receptor 1B-like [Strongylocentrotus purpuratus]
XP_026836667.1	5-hydroxytryptamine receptor 1D [Drosophila erecta]
XP_034478231.1	5-hydroxytryptamine receptor 1D [Drosophila innubila]
XP_020608410.1	5-hydroxytryptamine receptor 1D-like, partial [Orbicella faveolata]
XP_027050591.1	5-hydroxytryptamine receptor 1D-like [Pocillopora damicornis]
XP_032227781.1	5-hydroxytryptamine receptor 1D [Nematostella vectensis]
XP_032233390.1	5-hydroxytryptamine receptor 1D [Nematostella vectensis]
XP_035277075.1	5-hydroxytryptamine receptor 1E [Anguilla anguilla]
XP_027037118.1	5-hydroxytryptamine receptor 1E-like isoform X2 [Pocillopora damicornis]
XP_030844087.1	5-hydroxytryptamine receptor 1E-like [Strongylocentrotus purpuratus]
XP_033115478.1	5-hydroxytryptamine receptor 1F-like [Anneissia japonica]
XP_020906751.1	5-hydroxytryptamine receptor 1F-like [Exaiptasia pallida]
XP_020604810.1	5-hydroxytryptamine receptor 1F-like [Orbicella faveolata]
XP_020609373.1	5-hydroxytryptamine receptor 1F-like [Orbicella faveolata]
XP_793801.1	5-hydroxytryptamine receptor 1F-like [Strongylocentrotus purpuratus]
XP_031847752.1	5-hydroxytryptamine receptor 1 isoform X5 [Nomia melanderi]
XP_023248516.1	5-hydroxytryptamine receptor 1-like [Copidosoma floridanum]
XP_027044350.1	5-hydroxytryptamine receptor 1-like, partial [Pocillopora damicornis]
XP_031172320.1	5-hydroxytryptamine receptor 1-like [Sander lucioperca]
XP_030840961.1	5-hydroxytryptamine receptor 1-like [Strongylocentrotus purpuratus]
XP_003725471.2	5-hydroxytryptamine receptor 1 [Strongylocentrotus purpuratus]
NP_001159419.2	5-hydroxytryptamine receptor 2A isoform 2 [Homo sapiens]
XP_034521070.1	5-hydroxytryptamine receptor 2A isoform X2 [Ailuropoda melanoleuca]
XP_028292185.1	5-hydroxytryptamine receptor 2A isoform X2 [Gouania willdenowi]
XP_022075850.1	5-hydroxytryptamine receptor 2A-like [Acanthochromis polyacanthus]
XP_022540086.1	5-hydroxytryptamine receptor 2A-like [Astyanax mexicanus]
XP_029284313.1	5-hydroxytryptamine receptor 2A-like [Cottoperca gobio]
XP_028393589.1	5-hydroxytryptamine receptor 2A-like [Dendronephthya gigantea]
XP_035264363.1	5-hydroxytryptamine receptor 2A-like isoform X2 [Anguilla anguilla]
XP_024661070.1	5-hydroxytryptamine receptor 2A-like [Maylandia zebra]
XP_031664396.1	5-hydroxytryptamine receptor 2A-like [Oncorhynchus kisutch]
XP_020631769.1	5-hydroxytryptamine receptor 2A-like [Orbicella faveolata]
XP_027058514.1	5-hydroxytryptamine receptor 2A-like, partial [Pocillopora damicornis]
XP_023998154.1	5-hydroxytryptamine receptor 2A-like, partial [Salvelinus alpinus]
XP_030266924.1	5-hydroxytryptamine receptor 2A-like, partial [Sparus aurata]
XP_023853959.1	5-hydroxytryptamine receptor 2A-like [Salvelinus alpinus]
XP_024855168.1	5-hydroxytryptamine receptor 2B isoform X2 [Bos taurus]
XP_005246577.1	5-hydroxytryptamine receptor 2B isoform X2 [Homo sapiens]
XP_030082908.1	5-hydroxytryptamine receptor 2B isoform X2 [Serinus canaria]
XP_030885020.1	5-hydroxytryptamine receptor 2B isoform X3 [Leptonychotes weddellii]
XP_020751661.1	5-hydroxytryptamine receptor 2B isoform X3 [Odocoileus virginianus texanus]
XP_029289239.1	5-hydroxytryptamine receptor 2B-like [Cottoperca gobio]
XP_034060747.1	5-hydroxytryptamine receptor 2B-like [Gymnodraco acuticeps]
XP_029190276.1	5-hydroxytryptamine receptor 2B-like isoform X1 [Acropora millepora]
XP_031573150.1	5-hydroxytryptamine receptor 2B-like, partial [Actinia tenebrosa]
XP_023023489.1	5-hydroxytryptamine receptor 2B-like, partial [Leptinotarsa decemlineata]
XP_030830185.1	5-hydroxytryptamine receptor 2B-like [Strongylocentrotus purpuratus]
XP_022788198.1	5-hydroxytryptamine receptor 2B-like [Stylophora pistillata]
XP_034001841.1	5-hydroxytryptamine receptor 2B-like [Trematomus bernacchii]
XP_026547826.1	5-hydroxytryptamine receptor 2B, partial [Notechis scutatus]
XP_026577448.1	5-hydroxytryptamine receptor 2B [Pseudonaja textilis]
XP_030743764.1	5-hydroxytryptamine receptor 2C isoform X2 [Echinops telfairi]
XP_004064786.1	5-hydroxytryptamine receptor 2C isoform X2 [Gorilla gorilla gorilla]
XP_030663255.1	5-hydroxytryptamine receptor 2C isoform X2 [Nomascus leucogenys]
XP_009437822.1	5-hydroxytryptamine receptor 2C isoform X2 [Pan troglodytes]
XP_021788246.1	5-hydroxytryptamine receptor 2C isoform X2 [Papio anubis]
XP_023058814.1	5-hydroxytryptamine receptor 2C isoform X2 [Piliocolobus tephrosceles]
XP_003779753.1	5-hydroxytryptamine receptor 2C isoform X2 [Pongo abelii]
XP_030790540.1	5-hydroxytryptamine receptor 2C isoform X2 [Rhinopithecus roxellana]
XP_029786644.1	5-hydroxytryptamine receptor 2C isoform X2 [Suricata suricatta]
XP_023590246.1	5-hydroxytryptamine receptor 2C isoform X2 [Trichechus manatus latirostris]
XP_018568015.1	5-hydroxytryptamine receptor 2C-like [Anoplophora glabripennis]
XP_032789543.1	5-hydroxytryptamine receptor 2C-like [Daphnia magna]
XP_022102830.1	5-hydroxytryptamine receptor 4-like [Acanthaster planci]
XP_020008467.1	5-hydroxytryptamine receptor 4-like [Castor canadensis]
XP_022321644.1	5-hydroxytryptamine receptor 4-like [Crassostrea virginica]
XP_021457050.1	5-hydroxytryptamine receptor 4-like [Oncorhynchus mykiss]
XP_029501995.1	5-hydroxytryptamine receptor 4-like [Oncorhynchus nerka]
XP_001632653.2	5-hydroxytryptamine receptor 4 [Nematostella vectensis]
XP_032230112.1	5-hydroxytryptamine receptor 4 [Nematostella vectensis]
XP_033004294.1	5-hydroxytryptamine receptor 5B-like [Lacerta agilis]
XP_034966901.1	5-hydroxytryptamine receptor 5B-like [Zootoca vivipara]
XP_032842507.1	5-hydroxytryptamine receptor 6-like, partial [Tyto alba alba]
XP_011665822.1	5-hydroxytryptamine receptor 6-like [Strongylocentrotus purpuratus]
XP_022782264.1	5-hydroxytryptamine receptor 6-like [Stylophora pistillata]
XP_033622541.1	5-hydroxytryptamine receptor 7 isoform X3 [Fukomys damarensis]
XP_032692629.1	5-hydroxytryptamine receptor 7 isoform X4 [Lontra canadensis]
XP_022079986.1	5-hydroxytryptamine receptor 7-like [Acanthaster planci]
XP_022069540.1	5-hydroxytryptamine receptor 7-like [Acanthochromis polyacanthus]
XP_028648557.1	5-hydroxytryptamine receptor 7-like [Erpetoichthys calabaricus]
XP_023616281.1	5-hydroxytryptamine receptor 7-like [Myotis lucifugus]
XP_030840778.1	5-hydroxytryptamine receptor 7-like [Strongylocentrotus purpuratus]
XP_001624772.2	5-hydroxytryptamine receptor isoform X2 [Nematostella vectensis]
XP_031563368.1	5-hydroxytryptamine receptor-like [Actinia tenebrosa]
XP_031421092.1	5-hydroxytryptamine receptor-like [Clupea harengus]
XP_026464427.1	5-hydroxytryptamine receptor-like [Ctenocephalides felis]
XP_026464428.1	5-hydroxytryptamine receptor-like [Ctenocephalides felis]
XP_026464429.1	5-hydroxytryptamine receptor-like [Ctenocephalides felis]
XP_026679498.1	5-hydroxytryptamine receptor-like [Diaphorina citri]
XP_014293390.2	5-hydroxytryptamine receptor-like [Halyomorpha halys]
XP_029712117.1	5-hydroxytryptamine receptor-like, partial [Aedes albopictus]
XP_022796760.1	5-hydroxytryptamine receptor-like [Stylophora pistillata]
YP_073565.1	7 transmembrane receptor [Lymphocystis disease virus - isolate China]
XP_013291590.1	7 transmembrane receptor [Necator americanus]
XP_013298229.1	7 transmembrane receptor [Necator americanus]
XP_013305830.1	7 transmembrane receptor [Necator americanus]
XP_013307223.1	7 transmembrane receptor [Necator americanus]
XP_013307511.1	7 transmembrane receptor [Necator americanus]
XP_003370287.1	7 transmembrane receptor (rhodopsin family) [Trichinella spiralis]
XP_003379579.1	7 transmembrane receptor [Trichinella spiralis]
XP_019907000.2	adenosine receptor A1b isoform X3 [Esox lucius]
XP_020901695.1	adenosine receptor A1 [Exaiptasia pallida]
XP_020914380.1	adenosine receptor A1 [Exaiptasia pallida]
XP_027419971.1	adenosine receptor A1 isoform X2 [Bos indicus x Bos taurus]
XP_015330488.1	adenosine receptor A1 isoform X2 [Bos taurus]
XP_013216240.1	adenosine receptor A1 isoform X2 [Ictidomys tridecemlineatus]
XP_026252972.1	adenosine receptor A1 isoform X2 [Urocitellus parryii]
XP_032278086.1	adenosine receptor A1 isoform X3 [Phoca vitulina]
XP_026312471.1	adenosine receptor A1 isoform X3 [Piliocolobus tephrosceles]
XP_031294693.1	adenosine receptor A1 isoform X4 [Camelus dromedarius]
XP_013833111.2	adenosine receptor A1 isoform X6 [Sus scrofa]
XP_022098389.1	adenosine receptor A1-like [Acanthaster planci]
XP_033851413.1	adenosine receptor A1-like [Acipenser ruthenus]
XP_029182064.1	adenosine receptor A1-like [Acropora millepora]
XP_029210029.1	adenosine receptor A1-like [Acropora millepora]
XP_029210237.1	adenosine receptor A1-like [Acropora millepora]
XP_029214556.1	adenosine receptor A1-like [Acropora millepora]
XP_031556535.1	adenosine receptor A1-like [Actinia tenebrosa]
XP_031566305.1	adenosine receptor A1-like [Actinia tenebrosa]
XP_023234479.1	adenosine receptor A1-like [Centruroides sculpturatus]
XP_028665304.1	adenosine receptor A1-like [Erpetoichthys calabaricus]
XP_020909570.1	adenosine receptor A1-like [Exaiptasia pallida]
XP_028512692.1	adenosine receptor A1-like [Exaiptasia pallida]
XP_030399056.1	adenosine receptor A1-like [Gopherus evgoodei]
XP_030279942.1	adenosine receptor A1-like isoform X2 [Sparus aurata]
XP_013775114.1	adenosine receptor A1-like [Limulus polyphemus]
XP_032218108.1	adenosine receptor A1-like [Nematostella vectensis]
XP_020445107.1	adenosine receptor A1-like, partial [Monopterus albus]
XP_027040387.1	adenosine receptor A1-like [Pocillopora damicornis]
XP_027056333.1	adenosine receptor A1-like [Pocillopora damicornis]
XP_027057040.1	adenosine receptor A1-like [Pocillopora damicornis]
XP_027057729.1	adenosine receptor A1-like [Pocillopora damicornis]
XP_015680842.1	adenosine receptor A1-like [Protobothrops mucrosquamatus]
XP_029432054.1	adenosine receptor A1-like [Rhinatrema bivittatum]
XP_794878.2	adenosine receptor A1-like [Strongylocentrotus purpuratus]
XP_022788038.1	adenosine receptor A1-like [Stylophora pistillata]
XP_022790106.1	adenosine receptor A1-like [Stylophora pistillata]
XP_022792933.1	adenosine receptor A1-like [Stylophora pistillata]
XP_034028174.1	adenosine receptor A1-like [Thalassophryne amazonica]
XP_023604299.1	adenosine receptor A1 [Myotis lucifugus]
XP_001627228.2	adenosine receptor A1 [Nematostella vectensis]
XP_032242996.1	adenosine receptor A1 [Nematostella vectensis]
XP_034840373.1	adenosine receptor A2a [Aphantopus hyperantus]
XP_020906835.1	adenosine receptor A2a [Exaiptasia pallida]
XP_020912241.1	adenosine receptor A2a [Exaiptasia pallida]
XP_020891849.1	adenosine receptor A2a isoform X1 [Exaiptasia pallida]
XP_026715752.1	adenosine receptor A2a isoform X2 [Athene cunicularia]
XP_028512436.1	adenosine receptor A2a isoform X2 [Exaiptasia pallida]
XP_030100689.1	adenosine receptor A2a isoform X2 [Mus musculus]
XP_020891855.1	adenosine receptor A2a isoform X3 [Exaiptasia pallida]
XP_033899005.2	adenosine receptor A2a-like [Acipenser ruthenus]
XP_029201240.1	adenosine receptor A2a-like [Acropora millepora]
XP_031563728.1	adenosine receptor A2a-like [Actinia tenebrosa]
XP_033110601.1	adenosine receptor A2a-like [Anneissia japonica]
XP_033119311.1	adenosine receptor A2a-like [Anneissia japonica]
XP_032796753.1	adenosine receptor A2a-like [Daphnia magna]
XP_028673535.1	adenosine receptor A2a-like [Erpetoichthys calabaricus]
XP_020892551.1	adenosine receptor A2a-like [Exaiptasia pallida]
XP_020900713.1	adenosine receptor A2a-like [Exaiptasia pallida]
XP_020607955.1	adenosine receptor A2a-like isoform X1 [Orbicella faveolata]
XP_026125828.1	adenosine receptor A2a-like isoform X2 [Carassius auratus]
XP_020607956.1	adenosine receptor A2a-like isoform X2 [Orbicella faveolata]
XP_032221709.1	adenosine receptor A2a-like [Nematostella vectensis]
XP_020620245.1	adenosine receptor A2a-like [Orbicella faveolata]
XP_020626833.1	adenosine receptor A2a-like [Orbicella faveolata]
XP_020626963.1	adenosine receptor A2a-like [Orbicella faveolata]
XP_020630418.1	adenosine receptor A2a-like [Orbicella faveolata]
XP_022316732.1	adenosine receptor A2a-like, partial [Crassostrea virginica]
XP_027040828.1	adenosine receptor A2a-like [Pocillopora damicornis]
XP_027047108.1	adenosine receptor A2a-like [Pocillopora damicornis]
XP_027053461.1	adenosine receptor A2a-like [Pocillopora damicornis]
XP_027053495.1	adenosine receptor A2a-like [Pocillopora damicornis]
XP_027058933.1	adenosine receptor A2a-like [Pocillopora damicornis]
XP_022788739.1	adenosine receptor A2a-like [Stylophora pistillata]
XP_022792253.1	adenosine receptor A2a-like [Stylophora pistillata]
XP_022798471.1	adenosine receptor A2a-like [Stylophora pistillata]
XP_022805183.1	adenosine receptor A2a-like [Stylophora pistillata]
XP_034253740.1	adenosine receptor A2a-like [Thrips palmi]
XP_001627147.2	adenosine receptor A2a [Nematostella vectensis]
XP_006109311.2	adenosine receptor A2a, partial [Myotis lucifugus]
XP_034437391.1	adenosine receptor A2b [Hippoglossus hippoglossus]
XP_035014157.1	adenosine receptor A2b [Hippoglossus stenolepis]
XP_007174178.1	adenosine receptor A2b isoform X1 [Balaenoptera acutorostrata scammoni]
XP_023198142.1	adenosine receptor A2b isoform X2 [Xiphophorus maculatus]
XP_011521963.1	adenosine receptor A2b isoform X3 [Homo sapiens]
XP_027887513.1	adenosine receptor A2b isoform X3 [Xiphophorus couchianus]
XP_022112213.1	adenosine receptor A2b-like [Acanthaster planci]
XP_029182063.1	adenosine receptor A2b-like [Acropora millepora]
XP_029195451.1	adenosine receptor A2b-like [Acropora millepora]
XP_029197917.1	adenosine receptor A2b-like [Acropora millepora]
XP_029203122.1	adenosine receptor A2b-like [Acropora millepora]
XP_029203660.1	adenosine receptor A2b-like [Acropora millepora]
XP_031557028.1	adenosine receptor A2b-like [Actinia tenebrosa]
XP_031565752.1	adenosine receptor A2b-like [Actinia tenebrosa]
XP_033099554.1	adenosine receptor A2b-like [Anneissia japonica]
XP_033110598.1	adenosine receptor A2b-like [Anneissia japonica]
XP_033113887.1	adenosine receptor A2b-like [Anneissia japonica]
XP_033118607.1	adenosine receptor A2b-like [Anneissia japonica]
XP_033119313.1	adenosine receptor A2b-like [Anneissia japonica]
XP_033126790.1	adenosine receptor A2b-like [Anneissia japonica]
XP_030581937.1	adenosine receptor A2b-like [Archocentrus centrarchus]
XP_020797212.1	adenosine receptor A2b-like [Boleophthalmus pectinirostris]
XP_018669248.1	adenosine receptor A2b-like [Ciona intestinalis]
XP_028665629.1	adenosine receptor A2b-like [Erpetoichthys calabaricus]
XP_020892123.1	adenosine receptor A2b-like [Exaiptasia pallida]
XP_020894390.1	adenosine receptor A2b-like [Exaiptasia pallida]
XP_030058611.1	adenosine receptor A2b-like [Microcaecilia unicolor]
XP_020609978.1	adenosine receptor A2b-like [Orbicella faveolata]
XP_020619582.1	adenosine receptor A2b-like [Orbicella faveolata]
XP_020622413.1	adenosine receptor A2b-like [Orbicella faveolata]
XP_020629206.1	adenosine receptor A2b-like [Orbicella faveolata]
XP_020630353.1	adenosine receptor A2b-like [Orbicella faveolata]
XP_020630379.1	adenosine receptor A2b-like [Orbicella faveolata]
XP_015668005.2	adenosine receptor A2b-like, partial [Protobothrops mucrosquamatus]
XP_026580714.1	adenosine receptor A2b-like, partial [Pseudonaja textilis]
XP_033762880.1	adenosine receptor A2b-like [Pecten maximus]
XP_027036821.1	adenosine receptor A2b-like [Pocillopora damicornis]
XP_027041073.1	adenosine receptor A2b-like [Pocillopora damicornis]
XP_027043240.1	adenosine receptor A2b-like [Pocillopora damicornis]
XP_027044576.1	adenosine receptor A2b-like [Pocillopora damicornis]
XP_027047414.1	adenosine receptor A2b-like [Pocillopora damicornis]
XP_027049731.1	adenosine receptor A2b-like [Pocillopora damicornis]
XP_027057451.1	adenosine receptor A2b-like [Pocillopora damicornis]
XP_018607977.2	adenosine receptor A2b-like [Scleropages formosus]
XP_018608088.1	adenosine receptor A2b-like [Scleropages formosus]
XP_025411043.1	adenosine receptor A2b-like [Sipha flava]
XP_022783365.1	adenosine receptor A2b-like [Stylophora pistillata]
XP_022790102.1	adenosine receptor A2b-like [Stylophora pistillata]
XP_013395998.1	adenosine receptor A2b [Lingula anatina]
XP_018335110.1	adenosine receptor A2b, partial [Agrilus planipennis]
XP_007057266.1	adenosine receptor A3 [Chelonia mydas]
XP_022081611.1	adenosine receptor A3-like [Acanthaster planci]
XP_022056945.1	adenosine receptor A3-like [Acanthochromis polyacanthus]
XP_029182001.1	adenosine receptor A3-like [Acropora millepora]
XP_029205805.1	adenosine receptor A3-like [Acropora millepora]
XP_029205827.1	adenosine receptor A3-like [Acropora millepora]
XP_031550811.1	adenosine receptor A3-like [Actinia tenebrosa]
XP_031561976.1	adenosine receptor A3-like [Actinia tenebrosa]
XP_031562668.1	adenosine receptor A3-like [Actinia tenebrosa]
XP_031563098.1	adenosine receptor A3-like [Actinia tenebrosa]
XP_031564290.1	adenosine receptor A3-like [Actinia tenebrosa]
XP_031570821.1	adenosine receptor A3-like [Actinia tenebrosa]
XP_031575037.1	adenosine receptor A3-like [Actinia tenebrosa]
XP_023143394.1	adenosine receptor A3-like [Amphiprion ocellaris]
XP_033110599.1	adenosine receptor A3-like [Anneissia japonica]
XP_033642836.1	adenosine receptor A3-like [Asterias rubens]
XP_030622339.1	adenosine receptor A3-like [Chanos chanos]
XP_030623577.1	adenosine receptor A3-like [Chanos chanos]
XP_008166385.1	adenosine receptor A3-like [Chrysemys picta bellii]
XP_034385304.1	adenosine receptor A3-like [Cyclopterus lumpus]
XP_028401627.1	adenosine receptor A3-like [Dendronephthya gigantea]
XP_028666329.1	adenosine receptor A3-like [Erpetoichthys calabaricus]
XP_010903160.1	adenosine receptor A3-like [Esox lucius]
XP_020913310.1	adenosine receptor A3-like [Exaiptasia pallida]
XP_020914704.1	adenosine receptor A3-like [Exaiptasia pallida]
XP_028515854.1	adenosine receptor A3-like [Exaiptasia pallida]
XP_027652865.1	adenosine receptor A3-like [Falco peregrinus]
XP_032224180.1	adenosine receptor A3-like [Nematostella vectensis]
XP_032237219.1	adenosine receptor A3-like [Nematostella vectensis]
XP_032237903.1	adenosine receptor A3-like [Nematostella vectensis]
XP_020606111.1	adenosine receptor A3-like [Orbicella faveolata]
XP_020606987.1	adenosine receptor A3-like [Orbicella faveolata]
XP_020607603.1	adenosine receptor A3-like [Orbicella faveolata]
XP_020611696.1	adenosine receptor A3-like [Orbicella faveolata]
XP_020632738.1	adenosine receptor A3-like [Orbicella faveolata]
XP_026786718.1	adenosine receptor A3-like [Pangasianodon hypophthalmus]
XP_034269910.1	adenosine receptor A3-like [Pantherophis guttatus]
XP_023646585.1	adenosine receptor A3-like [Paramormyrops kingsleyae]
XP_023689368.1	adenosine receptor A3-like [Paramormyrops kingsleyae]
XP_027039569.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027041018.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027041759.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027047110.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027051594.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027053496.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027054849.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027055693.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027056350.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027058875.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_027059245.1	adenosine receptor A3-like [Pocillopora damicornis]
XP_015672494.1	adenosine receptor A3-like [Protobothrops mucrosquamatus]
XP_025023948.1	adenosine receptor A3-like [Python bivittatus]
XP_030270938.1	adenosine receptor A3-like [Sparus aurata]
XP_030847100.1	adenosine receptor A3-like [Strongylocentrotus purpuratus]
XP_030847101.1	adenosine receptor A3-like [Strongylocentrotus purpuratus]
XP_022778212.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022779477.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022781425.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022784119.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022796129.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022796679.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022797266.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022800113.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022800414.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022802963.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022803478.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022804003.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022804005.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022805482.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022806683.1	adenosine receptor A3-like [Stylophora pistillata]
XP_022808352.1	adenosine receptor A3-like [Stylophora pistillata]
XP_027008875.1	adenosine receptor A3-like [Tachysurus fulvidraco]
XP_024057195.1	adenosine receptor A3-like [Terrapene carolina triunguis]
XP_034643514.1	adenosine receptor A3-like [Trachemys scripta elegans]
