file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       953    364,048       30      382    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       954    357,953       48    375.2    1,665
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        37      9,933       58    268.5      440
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       952    351,233       31    368.9    1,429
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       948    360,818       38    380.6    2,261
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        38     13,203       54    347.4    1,396
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       952    360,176       53    378.3    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       947    355,732       35    375.6    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        37     11,701      111    316.2      751
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       952    356,977       69      375    1,405
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       948    363,818       45    383.8    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        31     10,021       65    323.3      864
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       952    359,996       33    378.1    1,530
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       954    354,741       36    371.8    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        27      7,661       91    283.7      431
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       952    354,266       36    372.1    1,983
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       958    352,530       31      368    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        28      7,763      111    277.3      440
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       952    361,524       35    379.8    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       957    358,700       33    374.8    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_010.dropped.fasta  FASTA   Protein        30      9,865       77    328.8    1,191
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_010.fasta          FASTA   Protein       952    356,471       35    374.4    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/FAMSA/RogueIter_1/SequencesOfInterestShuffled.part_010.old.fasta      FASTA   Protein       955    356,193       37      373    1,336
