file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       960    363,745       38    378.9    2,261
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        20      6,135       53    306.8    1,396
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       916    343,199       38    374.7    1,742
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       965    362,800       35      376    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        20      7,153      105    357.7    2,014
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       916    350,716       69    382.9    2,094
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       965    368,366       45    381.7    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        30      9,309       75    310.3      551
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       916    349,471       36    381.5    2,161
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       955    355,453       36    372.2    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        24      7,057       35      294      734
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       916    341,776       36    373.1    2,261
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       961    353,134       31    367.5    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        33      9,975       33    302.3      588
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       916    344,735       36    376.3    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       952    356,488       55    374.5    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_010.dropped.fasta  FASTA   Protein        35     11,957       77    341.6    1,336
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_010.fasta          FASTA   Protein       916    344,240       35    375.8    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_1/SequencesOfInterestShuffled.part_010.old.fasta      FASTA   Protein       950    354,101       37    372.7    1,279
