file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        19      8,220      152    432.6      995
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       978    367,009       61    375.3    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       978    369,347       35    377.7    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        26      8,572       70    329.7      678
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       978    368,636       64    376.9    1,983
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       971    363,745       65    374.6    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        22      6,117       38      278      566
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       978    377,711       45    386.2    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       975    370,083       64    379.6    1,838
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        21      8,171       96    389.1    2,094
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       978    361,214       50    369.3    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       976    372,519       45    381.7    1,702
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        14      4,379       70    312.8      592
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       978    385,436       56    394.1    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       983    378,140       50    384.7    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        23      8,154       65    354.5      761
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       977    372,292       36    381.1    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_5/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       974    371,098       36      381    2,441
