file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       928    356,120       73    383.8    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        11      3,850      298      350      547
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       930    366,567       51    394.2    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       934    357,897       58    383.2    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        21      6,627      118    315.6      412
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       930    355,780       51    382.6    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       924    353,863       51      383    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        15      6,248       98    416.5    1,144
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       930    354,925       35    381.6    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       930    352,011       59    378.5    1,634
