file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       956    356,714       36    373.1    1,665
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        35     11,017       76    314.8      821
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       957    363,663       33      380    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       950    359,734       38    378.7    2,261
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        28      9,037       64    322.8    1,396
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       957    345,006       36    360.5    1,516
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       957    359,898       35    376.1    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        32     10,700      124    334.4      878
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       957    354,834       65    370.8    1,484
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       953    364,819       45    382.8    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        29      8,102       36    279.4      544
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       957    368,551       36    385.1    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       956    356,660       56    373.1    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        20      5,604      116    280.2      545
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       957    350,971       36    366.7    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       965    354,587       31    367.4    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        30      9,305       58    310.2      560
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       957    355,069       37      371    1,452
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       955    357,158       33      374    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_010.dropped.fasta  FASTA   Protein        30      9,463      102    315.4      586
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_010.fasta          FASTA   Protein       957    369,894       30    386.5    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/MAFFT/RogueIter_1/SequencesOfInterestShuffled.part_010.old.fasta      FASTA   Protein       955    356,595       37    373.4    1,336
